"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"PV10MATH","~~","PV10MATH","",845.914766056557,25.3215366862494,33.4069285185177,0,796.285466118298,895.544065994815,845.914766056557,0.0761969883314453,0.0761969883314453
"ST268Q01JA","~~","ST268Q01JA","",0.253019047103535,0.0220603533851264,11.4694013593692,0,0.209781548982461,0.296256545224609,0.253019047103535,0.287003889954714,0.287003889954714
"ST268Q04JA","~~","ST268Q04JA","",0.253005458917872,0.0201794964683597,12.5377488637821,0,0.213454372613734,0.292556545222011,0.253005458917872,0.307631264266601,0.307631264266601
"ST268Q07JA","~~","ST268Q07JA","",0.281763656574962,0.00782960328656873,35.9869646343785,0,0.266417916120051,0.297109397029874,0.281763656574962,0.878489495266371,0.878489495266371
"SC064Q01TA","~~","SC064Q01TA","",57.5925904694656,6.17321416185938,9.32943341335798,0,45.4933130433686,69.6918678955626,57.5925904694656,0.0868563516929224,0.0868563516929224
"SC064Q02TA","~~","SC064Q02TA","",804.61149958484,21.5909624269472,37.2661247643423,0,762.293990836466,846.929008333214,804.61149958484,0.998740251360275,0.998740251360275
"SC064Q03TA","~~","SC064Q03TA","",59.3109603672271,1.60890766557886,36.8641169634105,0,56.1575592882421,62.4643614462121,59.3109603672271,0.832232643810717,0.832232643810717
"SC064Q04NA","~~","SC064Q04NA","",46.8239672748654,1.28258259514981,36.5075648554206,0,44.3101515811738,49.3377829685569,46.8239672748654,0.722628795928893,0.722628795928893
"SC064Q05WA","~~","SC064Q05WA","",74.9679839533507,6.5211368434789,11.4961525501981,0,62.1867906018748,87.7491773048265,74.9679839533507,0.106084852535314,0.106084852535314
"SC064Q06WA","~~","SC064Q06WA","",1121.90771216219,30.2673560114563,37.0665912059696,0,1062.58478447249,1181.2306398519,1121.90771216219,0.924790321871833,0.924790321871833
"SMP","~~","SMP","",1,0,NA,NA,1,1,0.635904616173596,0.635904616173596,0.635904616173596
"SMS","~~","SMS","",1,0,NA,NA,1,1,0.948137856127875,0.948137856127875,0.948137856127875
"SPI","~~","SPI","",1,0,NA,NA,1,1,1,1,1
"female","~~","female","",0.249517835549398,0,NA,NA,0.249517835549398,0.249517835549398,0.249517835549398,1,0.249517835549398
"female","~~","ESCS_z","",-0.00803150145954952,0,NA,NA,-0.00803150145954952,-0.00803150145954952,-0.00803150145954952,-0.0161361394409422,-0.00803150145954952
"female","~~","ST001D01T_z","",0.00468386004863671,0,NA,NA,0.00468386004863671,0.00468386004863671,0.00468386004863671,0.00938651105753982,0.00468386004863671
"female","~~","MISCED","",-0.0382085199922666,0,NA,NA,-0.0382085199922666,-0.0382085199922666,-0.0382085199922666,-0.0361330310162928,-0.0382085199922666
